workerid,proliferate.condition,answerer gender,character_type,crit_trial_number,fill_trial_number,image1,image2,item,maximum,minimum,minute,name1,name2,questioner gender,stakes,time,trial_number,trial_time_minutes,trial_type,error
915,condition1,female,fill,NA,1,filler_girl1,filler_girl2,phone_fill,3,0,5,Morgan,Devin,female,low,none,3,0.23428333333333337,fill,
915,condition1,male,fill,NA,2,filler_girl3,filler_guy2,coffee_fill,0,-5,15,Taylor,Skyler,female,high,none,4,0.38735,fill,
915,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy2,shopping_crit,0,0,none,Sam,Jessie,female,high,8:00,5,0.25093333333333334,crit,
915,condition1,male,hippie,4,NA,hippie_girl2,hippie_guy1,airport_crit,2,-5,none,Jamie,Dakota,female,low,1:30,6,0.32258333333333333,crit,
915,condition1,female,fill,NA,3,filler_guy1,filler_girl4,restaurant_fill,0,-6,20,Jordan,Kendall,male,low,none,7,0.34645,fill,
915,condition1,male,fill,NA,4,filler_guy4,filler_guy3,store_fill,0,-3,10,Alex,Riley,male,high,none,8,0.27923333333333333,fill,
892,condition1,male,hippie,1,NA,hippie_guy1,hippie_guy2,airport_crit,5,-10,none,Jessie,Alex,male,low,3:00,1,0.6702666666666667,crit,
892,condition1,male,fill,NA,1,filler_girl1,filler_guy1,store_fill,11,-20,20,Morgan,Quinn,female,high,none,2,0.54775,fill,
892,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy2,premiere_crit,5,-10,none,Riley,Sam,female,low,8:00,3,0.2714666666666667,crit,
892,condition1,female,fill,NA,2,filler_guy4,filler_girl2,restaurant_fill,11,-11,5,Dakota,Devin,male,low,none,4,0.27573333333333333,fill,
892,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl2,bank_crit,5,-5,none,Skyler,Jamie,male,high,9:30,5,0.342,crit,
892,condition1,female,hippie,4,NA,hippie_girl1,hippie_girl2,shopping_crit,5,-6,none,Shawn,Ash,female,high,1:30,6,0.25085,crit,
892,condition1,male,fill,NA,3,filler_guy3,filler_guy2,phone_fill,10,-11,15,Taylor,Casey,male,low,none,7,0.30893333333333334,fill,
892,condition1,female,fill,NA,4,filler_girl3,filler_girl4,coffee_fill,10,-15,10,Kendall,Jordan,female,high,none,8,0.25243333333333334,fill,
695,condition1,male,fill,NA,1,filler_girl1,filler_guy1,phone_fill,6,0,5,Quinn,Dakota,female,low,none,1,0.4550166666666667,fill,
695,condition1,female,fill,NA,2,filler_girl2,filler_girl4,store_fill,11,0,15,Ash,Skyler,female,high,none,2,0.30228333333333335,fill,
695,condition1,male,nerd,1,NA,nerd_guy2,nerd_guy1,premiere_crit,0,1,none,Morgan,Taylor,male,low,1:30,3,0.34076666666666666,crit,
695,condition1,male,fill,NA,3,filler_guy3,filler_guy2,restaurant_fill,18,1,20,Jordan,Jessie,male,low,none,4,0.21578333333333333,fill,
695,condition1,female,nerd,2,NA,nerd_girl2,nerd_girl1,bank_crit,2,0,none,Devin,Casey,female,high,8:00,5,0.26285,crit,
695,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy1,shopping_crit,3,0,none,Shawn,Alex,female,high,3:00,6,0.2648,crit,
695,condition1,female,fill,NA,4,filler_guy4,filler_girl3,coffee_fill,12,0,10,Sam,Kendall,male,high,none,7,0.15291666666666667,fill,
695,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,airport_crit,6,1,none,Jamie,Riley,male,low,9:30,8,0.26245,crit,
967,condition1,female,nerd,1,NA,nerd_girl2,nerd_girl1,premiere_crit,14,5,none,Morgan,Ash,female,low,9:30,1,0.8669666666666667,crit,
967,condition1,male,nerd,2,NA,nerd_guy2,nerd_guy1,shopping_crit,11,7,none,Jamie,Devin,male,high,8:00,2,0.3201333333333333,crit,
967,condition1,female,hippie,3,NA,hippie_guy2,hippie_girl2,airport_crit,7,0,none,Casey,Taylor,male,low,3:00,3,0.3070833333333333,crit,
967,condition1,female,fill,NA,1,filler_girl4,filler_girl2,phone_fill,3,0,10,Sam,Shawn,female,low,none,4,0.16076666666666667,fill,
967,condition1,female,fill,NA,2,filler_girl1,filler_girl3,store_fill,3,0,20,Dakota,Quinn,female,high,none,5,0.15055,fill,
967,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl1,bank_crit,10,5,none,Jordan,Jessie,male,high,1:30,6,0.11996666666666668,crit,
967,condition1,male,fill,NA,3,filler_guy3,filler_guy2,coffee_fill,0,-4,15,Alex,Kendall,male,high,none,7,0.21876666666666664,fill,
967,condition1,male,fill,NA,4,filler_guy1,filler_guy4,restaurant_fill,5,-1,5,Skyler,Riley,male,low,none,8,0.18538333333333337,fill,
821,condition1,male,fill,NA,1,filler_girl2,filler_guy1,phone_fill,10,-15,10,Jordan,Morgan,female,low,none,1,0.4579666666666667,fill,
821,condition1,female,fill,NA,2,filler_girl3,filler_girl4,store_fill,5,-10,5,Shawn,Skyler,female,high,none,2,0.3606666666666667,fill,
821,condition1,female,fill,NA,3,filler_guy4,filler_girl1,restaurant_fill,10,-20,15,Kendall,Quinn,male,low,none,3,0.33443333333333336,fill,
821,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy2,airport_crit,1,-4,none,Dakota,Alex,female,low,8:00,4,0.5379333333333334,crit,
821,condition1,male,fill,NA,4,filler_guy3,filler_guy2,coffee_fill,10,-20,20,Devin,Jamie,male,high,none,5,0.5323666666666667,fill,
821,condition1,male,hippie,2,NA,hippie_girl1,hippie_guy1,premiere_crit,1,-2,none,Riley,Ash,female,low,9:30,6,0.5173,crit,
821,condition1,male,nerd,3,NA,nerd_guy1,nerd_guy2,bank_crit,1,-3,none,Casey,Taylor,male,high,1:30,7,0.23645,crit,
821,condition1,female,nerd,4,NA,nerd_girl2,nerd_girl1,shopping_crit,1,-4,none,Jessie,Sam,female,high,3:00,8,0.20626666666666665,crit,
780,condition1,male,nerd,1,NA,nerd_girl1,nerd_guy1,premiere_crit,10,-10,none,Quinn,Dakota,female,low,8:00,1,0.4978,crit,
780,condition1,male,fill,NA,1,filler_guy4,filler_guy1,restaurant_fill,10,-11,20,Morgan,Jessie,male,low,none,2,0.14613333333333334,fill,
780,condition1,male,fill,NA,2,filler_girl4,filler_guy3,phone_fill,10,-11,5,Riley,Jordan,female,low,none,3,1.4651333333333334,fill,
780,condition1,female,fill,NA,3,filler_guy2,filler_girl1,store_fill,14,-14,10,Ash,Taylor,male,high,none,4,0.14551666666666666,fill,
780,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy2,bank_crit,20,-14,none,Shawn,Kendall,female,high,9:30,5,0.11273333333333334,crit,
780,condition1,female,fill,NA,4,filler_girl3,filler_girl2,coffee_fill,8,-9,15,Devin,Skyler,female,high,none,6,0.11788333333333334,fill,
780,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy2,airport_crit,10,-9,none,Jamie,Alex,female,low,1:30,7,0.12951666666666667,crit,
780,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy1,shopping_crit,13,-12,none,Casey,Sam,female,high,3:00,8,0.11291666666666668,crit,
937,condition1,female,nerd,1,NA,nerd_girl2,nerd_girl1,bank_crit,5,-4,none,Skyler,Jordan,female,high,1:30,1,0.3051833333333333,crit,
937,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,premiere_crit,5,-4,none,Jessie,Taylor,male,low,3:00,2,0.2468,crit,
937,condition1,male,fill,NA,1,filler_girl3,filler_guy4,restaurant_fill,15,-15,15,Ash,Casey,female,low,none,3,0.22586666666666663,fill,
937,condition1,female,hippie,3,NA,hippie_guy1,hippie_girl2,shopping_crit,5,-6,none,Alex,Jamie,male,high,8:00,4,0.22146666666666667,crit,
937,condition1,male,fill,NA,2,filler_guy3,filler_guy2,store_fill,8,-8,10,Devin,Quinn,male,high,none,5,0.1744,fill,
937,condition1,female,fill,NA,3,filler_girl4,filler_girl2,coffee_fill,10,-10,20,Kendall,Shawn,female,high,none,6,0.15693333333333334,fill,
937,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,airport_crit,7,-7,none,Morgan,Dakota,male,low,9:30,7,0.16893333333333332,crit,
937,condition1,female,fill,NA,4,filler_guy1,filler_girl1,phone_fill,9,-9,5,Sam,Riley,male,low,none,8,0.13293333333333332,fill,
972,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl1,airport_crit,6,6,none,Morgan,Shawn,male,low,1:30,1,0.9158,crit,
972,condition1,male,fill,NA,1,filler_girl1,filler_guy3,restaurant_fill,12,-9,15,Skyler,Quinn,female,low,none,2,0.29506666666666664,fill,
972,condition1,female,fill,NA,2,filler_girl3,filler_girl2,coffee_fill,0,-7,10,Riley,Kendall,female,high,none,3,0.44661666666666666,fill,
972,condition1,male,fill,NA,3,filler_guy4,filler_guy1,store_fill,8,-7,20,Jordan,Ash,male,high,none,4,0.5247333333333334,fill,
972,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,shopping_crit,4,-9,none,Dakota,Alex,male,high,9:30,5,0.41065,crit,
972,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy1,bank_crit,5,-7,none,Jessie,Casey,female,high,8:00,6,0.28658333333333336,crit,
972,condition1,female,nerd,4,NA,nerd_girl1,nerd_girl2,premiere_crit,7,-8,none,Sam,Devin,female,low,3:00,7,0.2556333333333333,crit,
972,condition1,female,fill,NA,4,filler_guy2,filler_girl4,phone_fill,8,-14,5,Jamie,Taylor,male,low,none,8,0.22441666666666665,fill,
1000,condition1,female,fill,NA,1,filler_girl4,filler_girl3,store_fill,11,0,15,Quinn,Shawn,female,high,none,1,0.36785,fill,
1000,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl2,shopping_crit,-2,-3,none,Jordan,Morgan,male,high,1:30,2,0.46503333333333335,crit,
1000,condition1,male,fill,NA,2,filler_guy1,filler_guy4,restaurant_fill,10,-10,10,Devin,Dakota,male,low,none,3,0.30483333333333335,fill,
1000,condition1,male,hippie,2,NA,hippie_girl1,hippie_guy1,airport_crit,-5,-10,none,Jamie,Riley,female,low,9:30,4,0.22558333333333333,crit,
1000,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl1,premiere_crit,-2,-2,none,Casey,Ash,male,low,8:00,5,0.28625,crit,
1000,condition1,female,fill,NA,3,filler_guy2,filler_girl1,coffee_fill,-1,-1,5,Kendall,Jessie,male,high,none,6,0.27068333333333333,fill,
1000,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl2,bank_crit,-2,-2,none,Skyler,Taylor,male,high,3:00,7,0.3108,crit,
1000,condition1,female,fill,NA,4,filler_guy3,filler_girl2,phone_fill,0,-6,20,Sam,Alex,male,low,none,8,0.37826666666666664,fill,
728,condition1,female,fill,NA,1,filler_girl3,filler_girl2,phone_fill,12,-17,20,Riley,Jessie,female,low,none,1,0.71995,fill,
728,condition1,male,fill,NA,2,filler_guy3,filler_guy4,store_fill,10,-4,10,Kendall,Jordan,male,high,none,2,0.3757,fill,
728,condition1,female,nerd,1,NA,nerd_guy1,nerd_girl2,bank_crit,-14,-16,none,Sam,Dakota,male,high,9:30,3,0.35605,crit,
728,condition1,male,fill,NA,3,filler_girl1,filler_guy1,restaurant_fill,-8,-12,15,Jamie,Quinn,female,low,none,4,0.22105,fill,
728,condition1,male,hippie,2,NA,hippie_guy2,hippie_guy1,premiere_crit,-13,-16,none,Alex,Morgan,male,low,3:00,5,0.39113333333333333,crit,
728,condition1,female,hippie,3,NA,hippie_girl1,hippie_girl2,airport_crit,-15,-17,none,Shawn,Taylor,female,low,8:00,6,0.24335,crit,
728,condition1,male,fill,NA,4,filler_girl4,filler_guy2,coffee_fill,-14,-18,5,Casey,Devin,female,high,none,7,0.3321,fill,
728,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl1,shopping_crit,-2,-12,none,Skyler,Ash,male,high,1:30,8,0.23296666666666663,crit,
606,condition1,male,fill,NA,1,filler_girl3,filler_guy3,store_fill,5,-15,10,Morgan,Jordan,female,high,none,1,0.30843333333333334,fill,
606,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl1,premiere_crit,0,-3,none,Ash,Jessie,male,low,3:00,2,0.32305,crit,
606,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy1,shopping_crit,0,0,none,Taylor,Dakota,female,high,9:30,3,0.23295,crit,
606,condition1,female,fill,NA,2,filler_girl1,filler_girl4,coffee_fill,6,-6,5,Skyler,Riley,female,high,none,4,0.15393333333333334,fill,
606,condition1,female,hippie,3,NA,hippie_girl1,hippie_girl2,bank_crit,0,-4,none,Quinn,Devin,female,high,1:30,5,0.21468333333333336,crit,
606,condition1,male,fill,NA,3,filler_girl2,filler_guy2,phone_fill,9,-15,15,Shawn,Alex,female,low,none,6,0.17273333333333332,fill,
606,condition1,male,fill,NA,4,filler_guy4,filler_guy1,restaurant_fill,14,-19,20,Jamie,Sam,male,low,none,7,0.328,fill,
606,condition1,male,hippie,4,NA,hippie_guy2,hippie_guy1,airport_crit,0,-6,none,Kendall,Casey,male,low,8:00,8,0.1129,crit,
916,condition1,male,hippie,1,NA,hippie_guy2,hippie_guy1,shopping_crit,5,-5,none,Casey,Alex,male,high,3:00,1,0.4873166666666667,crit,
916,condition1,female,nerd,2,NA,nerd_girl1,nerd_girl2,bank_crit,5,-5,none,Shawn,Ash,female,high,9:30,2,0.24621666666666667,crit,
916,condition1,male,fill,NA,1,filler_girl4,filler_guy2,phone_fill,16,-10,10,Taylor,Morgan,female,low,none,3,0.2441,fill,
916,condition1,female,fill,NA,2,filler_guy4,filler_girl1,store_fill,6,-10,15,Dakota,Quinn,male,high,none,4,0.20565,fill,
916,condition1,female,hippie,3,NA,hippie_girl1,hippie_girl2,premiere_crit,5,-5,none,Jamie,Sam,female,low,1:30,5,0.25476666666666664,crit,
916,condition1,male,nerd,4,NA,nerd_guy1,nerd_guy2,airport_crit,5,-5,none,Jordan,Skyler,male,low,8:00,6,0.17881666666666668,crit,
916,condition1,male,fill,NA,3,filler_girl2,filler_guy3,restaurant_fill,20,-20,20,Jessie,Kendall,female,low,none,7,0.1592,fill,
916,condition1,female,fill,NA,4,filler_guy1,filler_girl3,coffee_fill,6,-6,5,Riley,Devin,male,high,none,8,0.20163333333333333,fill,
845,condition1,male,hippie,1,NA,hippie_guy1,hippie_guy2,airport_crit,5,-5,none,Ash,Sam,male,low,8:00,1,0.5833833333333334,crit,
845,condition1,female,fill,NA,1,filler_guy2,filler_girl2,store_fill,-10,-15,20,Kendall,Jamie,male,high,none,2,0.5359333333333334,fill,
845,condition1,male,nerd,2,NA,nerd_girl1,nerd_guy1,bank_crit,5,-6,none,Quinn,Jessie,female,high,9:30,3,0.20875,crit,
845,condition1,female,fill,NA,2,filler_guy3,filler_girl1,phone_fill,5,-15,10,Morgan,Dakota,male,low,none,4,0.21256666666666665,fill,
845,condition1,female,fill,NA,3,filler_girl4,filler_girl3,restaurant_fill,0,0,5,Jordan,Taylor,female,low,none,5,0.1806,fill,
845,condition1,female,hippie,3,NA,hippie_girl2,hippie_girl1,premiere_crit,5,-6,none,Devin,Skyler,female,low,1:30,6,0.21106666666666668,crit,
845,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl2,shopping_crit,5,-5,none,Casey,Riley,male,high,3:00,7,0.1941,crit,
845,condition1,male,fill,NA,4,filler_guy4,filler_guy1,coffee_fill,4,-16,15,Shawn,Alex,male,high,none,8,0.22723333333333337,fill,
670,condition1,male,fill,NA,1,filler_guy1,filler_guy4,phone_fill,11,-11,5,Skyler,Taylor,male,low,none,1,0.4351333333333333,fill,
670,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl1,airport_crit,5,-10,none,Alex,Devin,male,low,9:30,2,0.31188333333333335,crit,
670,condition1,male,fill,NA,2,filler_girl2,filler_guy2,coffee_fill,11,-16,10,Dakota,Jessie,female,high,none,3,0.2869333333333333,fill,
670,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl2,shopping_crit,11,-9,none,Riley,Jamie,male,high,8:00,4,0.22676666666666667,crit,
670,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy2,premiere_crit,8,-8,none,Shawn,Morgan,female,low,3:00,5,0.1421,crit,
670,condition1,female,fill,NA,3,filler_girl4,filler_girl3,store_fill,10,-10,20,Ash,Kendall,female,high,none,6,0.13935,fill,
670,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl1,bank_crit,8,-8,none,Jordan,Quinn,male,high,1:30,7,0.13018333333333337,crit,
670,condition1,female,fill,NA,4,filler_guy3,filler_girl1,restaurant_fill,9,-11,15,Casey,Sam,male,low,none,8,0.1368,fill,
928,condition1,male,fill,NA,1,filler_girl4,filler_guy1,phone_fill,0,0,20,Shawn,Kendall,female,low,none,1,0.37615,fill,
928,condition1,female,nerd,1,NA,nerd_guy1,nerd_girl2,premiere_crit,3,-4,none,Devin,Casey,male,low,8:00,2,0.5371833333333333,crit,
928,condition1,male,fill,NA,2,filler_guy3,filler_guy2,store_fill,0,-10,15,Riley,Jordan,male,high,none,3,0.33131666666666665,fill,
928,condition1,male,fill,NA,3,filler_girl1,filler_guy4,restaurant_fill,0,-15,5,Quinn,Taylor,female,low,none,4,0.19661666666666663,fill,
928,condition1,male,hippie,2,NA,hippie_guy1,hippie_guy2,airport_crit,0,-5,none,Skyler,Jessie,male,low,1:30,5,1.2190666666666667,crit,
928,condition1,female,fill,NA,4,filler_girl2,filler_girl3,coffee_fill,0,-12,10,Ash,Dakota,female,high,none,6,0.33636666666666665,fill,
928,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl1,shopping_crit,0,-7,none,Alex,Jamie,male,high,9:30,7,0.40315,crit,
928,condition1,female,hippie,4,NA,hippie_girl1,hippie_girl2,bank_crit,0,-5,none,Morgan,Sam,female,high,3:00,8,0.32353333333333334,crit,
987,condition1,female,fill,NA,1,filler_guy1,filler_girl3,coffee_fill,5,-5,5,Shawn,Alex,male,high,none,1,0.54075,fill,
987,condition1,male,nerd,1,NA,nerd_girl1,nerd_guy2,shopping_crit,5,-5,none,Ash,Casey,female,high,1:30,2,0.3762,crit,
987,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy1,airport_crit,5,-5,none,Riley,Sam,female,low,9:30,3,0.27026666666666666,crit,
987,condition1,female,fill,NA,2,filler_guy3,filler_girl4,phone_fill,10,-10,10,Skyler,Taylor,male,low,none,4,0.26293333333333335,fill,
987,condition1,female,hippie,3,NA,hippie_girl2,hippie_girl1,bank_crit,5,-5,none,Devin,Jessie,female,high,3:00,5,0.2578666666666667,crit,
987,condition1,female,fill,NA,3,filler_guy4,filler_girl1,restaurant_fill,16,-15,20,Dakota,Jordan,male,low,none,6,0.2624,fill,
987,condition1,male,hippie,4,NA,hippie_guy2,hippie_guy1,premiere_crit,5,-5,none,Jamie,Kendall,male,low,8:00,7,0.21531666666666663,crit,
987,condition1,female,fill,NA,4,filler_guy2,filler_girl2,store_fill,15,-15,15,Quinn,Morgan,male,high,none,8,0.27025,fill,
844,condition1,male,hippie,1,NA,hippie_guy1,hippie_guy2,premiere_crit,2,-2,none,Riley,Quinn,male,low,9:30,1,0.31525,crit,
844,condition1,male,fill,NA,1,filler_guy1,filler_guy2,coffee_fill,3,-15,5,Jordan,Shawn,male,high,none,2,0.35083333333333333,fill,
844,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl1,shopping_crit,1,-5,none,Skyler,Dakota,male,high,1:30,3,0.3216,crit,
844,condition1,female,hippie,3,NA,hippie_girl2,hippie_girl1,bank_crit,1,-5,none,Devin,Sam,female,high,8:00,4,0.29073333333333334,crit,
844,condition1,female,fill,NA,2,filler_girl3,filler_girl2,phone_fill,5,-20,10,Jessie,Casey,female,low,none,5,0.25266666666666665,fill,
844,condition1,female,fill,NA,3,filler_guy3,filler_girl1,restaurant_fill,6,-20,15,Alex,Taylor,male,low,none,6,0.17208333333333334,fill,
844,condition1,male,fill,NA,4,filler_girl4,filler_guy4,store_fill,5,-20,20,Ash,Morgan,female,high,none,7,0.19083333333333333,fill,
844,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl2,airport_crit,3,-3,none,Jamie,Kendall,male,low,3:00,8,0.22873333333333337,crit,
713,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl2,airport_crit,1,-10,none,Ash,Alex,male,low,3:00,1,1.05355,crit,
713,condition1,female,fill,NA,1,filler_guy1,filler_girl2,phone_fill,20,-20,20,Riley,Dakota,male,low,none,2,0.30665,fill,
713,condition1,male,hippie,2,NA,hippie_guy1,hippie_guy2,premiere_crit,1,-10,none,Morgan,Devin,male,low,8:00,3,0.3126833333333333,crit,
713,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl1,bank_crit,0,0,none,Sam,Jordan,male,high,1:30,4,0.27791666666666665,crit,
713,condition1,female,hippie,4,NA,hippie_girl2,hippie_girl1,shopping_crit,0,-3,none,Quinn,Taylor,female,high,9:30,5,0.62845,crit,
713,condition1,female,fill,NA,2,filler_guy3,filler_girl1,store_fill,11,-20,15,Casey,Shawn,male,high,none,6,0.21543333333333337,fill,
713,condition1,female,fill,NA,3,filler_girl4,filler_girl3,restaurant_fill,3,-10,10,Kendall,Skyler,female,low,none,7,0.22316666666666668,fill,
713,condition1,male,fill,NA,4,filler_guy2,filler_guy4,coffee_fill,6,-5,5,Jamie,Jessie,male,high,none,8,0.31461666666666666,fill,
687,condition1,female,fill,NA,1,filler_guy3,filler_girl2,coffee_fill,20,-20,20,Casey,Morgan,male,high,none,1,0.5674333333333333,fill,
687,condition1,female,fill,NA,2,filler_guy2,filler_girl1,restaurant_fill,15,-20,15,Shawn,Quinn,male,low,none,2,0.38866666666666666,fill,
687,condition1,male,nerd,1,NA,nerd_guy2,nerd_guy1,shopping_crit,5,-5,none,Sam,Jamie,male,high,9:30,3,0.4298166666666667,crit,
687,condition1,female,fill,NA,3,filler_guy1,filler_girl3,store_fill,10,-11,10,Riley,Taylor,male,high,none,4,0.24225,fill,
687,condition1,female,nerd,2,NA,nerd_girl2,nerd_girl1,airport_crit,5,-10,none,Devin,Ash,female,low,3:00,5,0.2669166666666667,crit,
687,condition1,female,fill,NA,4,filler_guy4,filler_girl4,phone_fill,10,-6,5,Kendall,Skyler,male,low,none,6,0.19968333333333332,fill,
687,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy1,premiere_crit,5,-5,none,Alex,Jordan,female,low,8:00,7,0.17635,crit,
687,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy2,bank_crit,4,-5,none,Jessie,Dakota,female,high,1:30,8,0.20095,crit,
599,condition1,female,fill,NA,1,filler_girl3,filler_girl4,coffee_fill,0,-16,5,Skyler,Alex,female,high,none,1,0.7877333333333333,fill,
599,condition1,male,hippie,1,NA,hippie_guy2,hippie_guy1,airport_crit,0,0,none,Jordan,Morgan,male,low,1:30,2,0.46386666666666665,crit,
599,condition1,female,nerd,2,NA,nerd_girl1,nerd_girl2,bank_crit,0,-5,none,Dakota,Sam,female,high,3:00,3,0.5796,crit,
599,condition1,male,nerd,3,NA,nerd_guy1,nerd_guy2,shopping_crit,0,-5,none,Riley,Kendall,male,high,9:30,4,1.263,crit,
599,condition1,female,fill,NA,2,filler_guy1,filler_girl1,phone_fill,15,-15,15,Jessie,Jamie,male,low,none,5,0.35755,fill,
599,condition1,female,hippie,4,NA,hippie_girl2,hippie_girl1,premiere_crit,0,-5,none,Casey,Quinn,female,low,8:00,6,0.3388833333333333,crit,
599,condition1,male,fill,NA,3,filler_guy3,filler_guy2,restaurant_fill,11,-10,10,Shawn,Taylor,male,low,none,7,0.3645833333333333,fill,
599,condition1,female,fill,NA,4,filler_guy4,filler_girl2,store_fill,10,-20,20,Ash,Devin,male,high,none,8,0.23513333333333333,fill,
829,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl2,bank_crit,4,-2,none,Kendall,Jamie,male,high,1:30,1,0.4083333333333333,crit,
829,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy1,premiere_crit,2,-3,none,Sam,Quinn,female,low,8:00,2,0.30238333333333334,crit,
829,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy2,shopping_crit,2,-3,none,Shawn,Riley,female,high,9:30,3,0.2618666666666667,crit,
829,condition1,male,fill,NA,1,filler_guy1,filler_guy4,phone_fill,12,-11,5,Casey,Devin,male,low,none,4,0.28186666666666665,fill,
